"","country","ISO","item","model"
"29921","Sweden","SE","Inland water transportation services","exio"
"29922","Sweden","SE","Air transport services","exio"
"29923","Sweden","SE","Supporting and auxiliary transport services; travel agency services","exio"
"29924","Sweden","SE","Post and telecommunication services","exio"
"29925","Sweden","SE","Financial intermediation services, except insurance and pension funding services","exio"
"29926","Sweden","SE","Insurance and pension funding services, except compulsory social security services","exio"
"29927","Sweden","SE","Services auxiliary to financial intermediation","exio"
"29928","Sweden","SE","Real estate services","exio"
"29929","Sweden","SE","Renting services of machinery and equipment without operator and of personal and household goods","exio"
"29930","Sweden","SE","Computer and related services","exio"
"29931","Sweden","SE","Research and development services","exio"
"29932","Sweden","SE","Other business services","exio"
"29933","Sweden","SE","Public administration and defence services; compulsory social security services","exio"
"29934","Sweden","SE","Education services","exio"
"29935","Sweden","SE","Health and social work services","exio"
"29936","Sweden","SE","Food waste for treatment: incineration","exio"
"29937","Sweden","SE","Paper waste for treatment: incineration","exio"
"29938","Sweden","SE","Plastic waste for treatment: incineration","exio"
"29939","Sweden","SE","Intert/metal waste for treatment: incineration","exio"
"29940","Sweden","SE","Textiles waste for treatment: incineration","exio"
"29941","Sweden","SE","Wood waste for treatment: incineration","exio"
"29942","Sweden","SE","Oil/hazardous waste for treatment: incineration","exio"
"29943","Sweden","SE","Food waste for treatment: biogasification and land application","exio"
"29944","Sweden","SE","Paper waste for treatment: biogasification and land application","exio"
"29945","Sweden","SE","Sewage sludge for treatment: biogasification and land application","exio"
"29946","Sweden","SE","Food waste for treatment: composting and land application","exio"
"29947","Sweden","SE","Paper and wood waste for treatment: composting and land application","exio"
"29948","Sweden","SE","Food waste for treatment: waste water treatment","exio"
"29949","Sweden","SE","Other waste for treatment: waste water treatment","exio"
"29950","Sweden","SE","Food waste for treatment: landfill","exio"
"29951","Sweden","SE","Paper for treatment: landfill","exio"
"29952","Sweden","SE","Plastic waste for treatment: landfill","exio"
"29953","Sweden","SE","Inert/metal/hazardous waste for treatment: landfill","exio"
"29954","Sweden","SE","Textiles waste for treatment: landfill","exio"
"29955","Sweden","SE","Wood waste for treatment: landfill","exio"
"29956","Sweden","SE","Membership organisation services n.e.c.","exio"
"29957","Sweden","SE","Recreational, cultural and sporting services","exio"
"29958","Sweden","SE","Other services","exio"
"29959","Sweden","SE","Private households with employed persons","exio"
"29960","Sweden","SE","Extra-territorial organizations and bodies","exio"
"29961","Slovenia","SI","Paddy rice","exio"
"29962","Slovenia","SI","Wheat","exio"
"29963","Slovenia","SI","Cereal grains nec","exio"
"29964","Slovenia","SI","Vegetables, fruit, nuts","exio"
"29965","Slovenia","SI","Oil seeds","exio"
"29966","Slovenia","SI","Sugar cane, sugar beet","exio"
"29967","Slovenia","SI","Plant-based fibers","exio"
"29968","Slovenia","SI","Crops nec","exio"
"29969","Slovenia","SI","Cattle","exio"
"29970","Slovenia","SI","Pigs","exio"
"29971","Slovenia","SI","Poultry","exio"
"29972","Slovenia","SI","Meat animals nec","exio"
"29973","Slovenia","SI","Animal products nec","exio"
"29974","Slovenia","SI","Raw milk","exio"
"29975","Slovenia","SI","Wool, silk-worm cocoons","exio"
"29976","Slovenia","SI","Manure (conventional treatment)","exio"
"29977","Slovenia","SI","Manure (biogas treatment)","exio"
"29978","Slovenia","SI","Products of forestry, logging and related services","exio"
"29979","Slovenia","SI","Fish and other fishing products; services incidental of fishing","exio"
"29980","Slovenia","SI","Anthracite","exio"
"29981","Slovenia","SI","Coking Coal","exio"
"29982","Slovenia","SI","Other Bituminous Coal","exio"
"29983","Slovenia","SI","Sub-Bituminous Coal","exio"
"29984","Slovenia","SI","Patent Fuel","exio"
"29985","Slovenia","SI","Lignite/Brown Coal","exio"
"29986","Slovenia","SI","BKB/Peat Briquettes","exio"
"29987","Slovenia","SI","Peat","exio"
"29988","Slovenia","SI","Crude petroleum and services related to crude oil extraction, excluding surveying","exio"
"29989","Slovenia","SI","Natural gas and services related to natural gas extraction, excluding surveying","exio"
"29990","Slovenia","SI","Natural Gas Liquids","exio"
"29991","Slovenia","SI","Other Hydrocarbons","exio"
"29992","Slovenia","SI","Uranium and thorium ores","exio"
"29993","Slovenia","SI","Iron ores","exio"
"29994","Slovenia","SI","Copper ores and concentrates","exio"
"29995","Slovenia","SI","Nickel ores and concentrates","exio"
"29996","Slovenia","SI","Aluminium ores and concentrates","exio"
"29997","Slovenia","SI","Precious metal ores and concentrates","exio"
"29998","Slovenia","SI","Lead, zinc and tin ores and concentrates","exio"
"29999","Slovenia","SI","Other non-ferrous metal ores and concentrates","exio"
"30000","Slovenia","SI","Stone","exio"
"30001","Slovenia","SI","Sand and clay","exio"
"30002","Slovenia","SI","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.","exio"
"30003","Slovenia","SI","Products of meat cattle","exio"
"30004","Slovenia","SI","Products of meat pigs","exio"
"30005","Slovenia","SI","Products of meat poultry","exio"
"30006","Slovenia","SI","Meat products nec","exio"
"30007","Slovenia","SI","products of Vegetable oils and fats","exio"
"30008","Slovenia","SI","Dairy products","exio"
"30009","Slovenia","SI","Processed rice","exio"
"30010","Slovenia","SI","Sugar","exio"
"30011","Slovenia","SI","Food products nec","exio"
"30012","Slovenia","SI","Beverages","exio"
"30013","Slovenia","SI","Fish products","exio"
"30014","Slovenia","SI","Tobacco products","exio"
"30015","Slovenia","SI","Textiles","exio"
"30016","Slovenia","SI","Wearing apparel; furs","exio"
"30017","Slovenia","SI","Leather and leather products","exio"
"30018","Slovenia","SI","Wood and products of wood and cork (except furniture); articles of straw and plaiting materials","exio"
"30019","Slovenia","SI","Wood material for treatment, Re-processing of secondary wood material into new wood material","exio"
"30020","Slovenia","SI","Pulp","exio"
"30021","Slovenia","SI","Secondary paper for treatment, Re-processing of secondary paper into new pulp","exio"
"30022","Slovenia","SI","Paper and paper products","exio"
"30023","Slovenia","SI","Printed matter and recorded media","exio"
"30024","Slovenia","SI","Coke Oven Coke","exio"
"30025","Slovenia","SI","Gas Coke","exio"
"30026","Slovenia","SI","Coal Tar","exio"
"30027","Slovenia","SI","Motor Gasoline","exio"
"30028","Slovenia","SI","Aviation Gasoline","exio"
"30029","Slovenia","SI","Gasoline Type Jet Fuel","exio"
"30030","Slovenia","SI","Kerosene Type Jet Fuel","exio"
"30031","Slovenia","SI","Kerosene","exio"
"30032","Slovenia","SI","Gas/Diesel Oil","exio"
"30033","Slovenia","SI","Heavy Fuel Oil","exio"
"30034","Slovenia","SI","Refinery Gas","exio"
"30035","Slovenia","SI","Liquefied Petroleum Gases (LPG)","exio"
"30036","Slovenia","SI","Refinery Feedstocks","exio"
"30037","Slovenia","SI","Ethane","exio"
"30038","Slovenia","SI","Naphtha","exio"
"30039","Slovenia","SI","White Spirit & SBP","exio"
"30040","Slovenia","SI","Lubricants","exio"
"30041","Slovenia","SI","Bitumen","exio"
"30042","Slovenia","SI","Paraffin Waxes","exio"
"30043","Slovenia","SI","Petroleum Coke","exio"
"30044","Slovenia","SI","Non-specified Petroleum Products","exio"
"30045","Slovenia","SI","Nuclear fuel","exio"
"30046","Slovenia","SI","Plastics, basic","exio"
"30047","Slovenia","SI","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic","exio"
"30048","Slovenia","SI","N-fertiliser","exio"
"30049","Slovenia","SI","P- and other fertiliser","exio"
"30050","Slovenia","SI","Chemicals nec","exio"
"30051","Slovenia","SI","Charcoal","exio"
"30052","Slovenia","SI","Additives/Blending Components","exio"
"30053","Slovenia","SI","Biogasoline","exio"
"30054","Slovenia","SI","Biodiesels","exio"
"30055","Slovenia","SI","Other Liquid Biofuels","exio"
"30056","Slovenia","SI","Rubber and plastic products","exio"
"30057","Slovenia","SI","Glass and glass products","exio"
"30058","Slovenia","SI","Secondary glass for treatment, Re-processing of secondary glass into new glass","exio"
"30059","Slovenia","SI","Ceramic goods","exio"
"30060","Slovenia","SI","Bricks, tiles and construction products, in baked clay","exio"
"30061","Slovenia","SI","Cement, lime and plaster","exio"
"30062","Slovenia","SI","Ash for treatment, Re-processing of ash into clinker","exio"
"30063","Slovenia","SI","Other non-metallic mineral products","exio"
"30064","Slovenia","SI","Basic iron and steel and of ferro-alloys and first products thereof","exio"
"30065","Slovenia","SI","Secondary steel for treatment, Re-processing of secondary steel into new steel","exio"
"30066","Slovenia","SI","Precious metals","exio"
"30067","Slovenia","SI","Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals","exio"
"30068","Slovenia","SI","Aluminium and aluminium products","exio"
"30069","Slovenia","SI","Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","exio"
"30070","Slovenia","SI","Lead, zinc and tin and products thereof","exio"
"30071","Slovenia","SI","Secondary lead for treatment, Re-processing of secondary lead into new lead","exio"
"30072","Slovenia","SI","Copper products","exio"
"30073","Slovenia","SI","Secondary copper for treatment, Re-processing of secondary copper into new copper","exio"
"30074","Slovenia","SI","Other non-ferrous metal products","exio"
"30075","Slovenia","SI","Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals","exio"
"30076","Slovenia","SI","Foundry work services","exio"
"30077","Slovenia","SI","Fabricated metal products, except machinery and equipment","exio"
"30078","Slovenia","SI","Machinery and equipment n.e.c.","exio"
"30079","Slovenia","SI","Office machinery and computers","exio"
"30080","Slovenia","SI","Electrical machinery and apparatus n.e.c.","exio"
"30081","Slovenia","SI","Radio, television and communication equipment and apparatus","exio"
"30082","Slovenia","SI","Medical, precision and optical instruments, watches and clocks","exio"
"30083","Slovenia","SI","Motor vehicles, trailers and semi-trailers","exio"
"30084","Slovenia","SI","Other transport equipment","exio"
"30085","Slovenia","SI","Furniture; other manufactured goods n.e.c.","exio"
"30086","Slovenia","SI","Secondary raw materials","exio"
"30087","Slovenia","SI","Bottles for treatment, Recycling of bottles by direct reuse","exio"
"30088","Slovenia","SI","Electricity by coal","exio"
"30089","Slovenia","SI","Electricity by gas","exio"
"30090","Slovenia","SI","Electricity by nuclear","exio"
"30091","Slovenia","SI","Electricity by hydro","exio"
"30092","Slovenia","SI","Electricity by wind","exio"
"30093","Slovenia","SI","Electricity by petroleum and other oil derivatives","exio"
"30094","Slovenia","SI","Electricity by biomass and waste","exio"
"30095","Slovenia","SI","Electricity by solar photovoltaic","exio"
"30096","Slovenia","SI","Electricity by solar thermal","exio"
"30097","Slovenia","SI","Electricity by tide, wave, ocean","exio"
"30098","Slovenia","SI","Electricity by Geothermal","exio"
"30099","Slovenia","SI","Electricity nec","exio"
"30100","Slovenia","SI","Transmission services of electricity","exio"
"30101","Slovenia","SI","Distribution and trade services of electricity","exio"
"30102","Slovenia","SI","Coke oven gas","exio"
"30103","Slovenia","SI","Blast Furnace Gas","exio"
"30104","Slovenia","SI","Oxygen Steel Furnace Gas","exio"
"30105","Slovenia","SI","Gas Works Gas","exio"
"30106","Slovenia","SI","Biogas","exio"
"30107","Slovenia","SI","Distribution services of gaseous fuels through mains","exio"
